pacific silver fir,abies,amabilis
blue spruce,picea,pungens
red spruce,picea,rubens
sitka spruce,picea,sitchensis
florida bitterbush,picramnia,pentandra
bitterwood,picrasma,excelsa
fustic,pictetia,aculeata
aceitillo,pilocarpus,racemosus
royen's tree cactus,pilosocereus,royenii
allspice,pimenta,dioica
bayrumtree,pimenta,racemosa
chebouch,pinanga,insignis
demailei,pinanga,insignis
whitebark pine,pinus,albicaulis
rocky mountain bristlecone pine,pinus,aristata
arizona pine,pinus,arizonica
knobcone pine,pinus,attenuata
foxtail pine,pinus,balfouriana
jack pine,pinus,banksiana
bunge's pine,pinus,bungeana
canary island pine,pinus,canariensis
caribbean pine,pinus,caribaea
mexican pinyon pine,pinus,cembroides
sand pine,pinus,clausa
lodgepole pine,pinus,contorta
coulter pine,pinus,coulteri
japanese red pine,pinus,densiflora
border pinyon,pinus,discolor
shortleaf pine,pinus,echinata
common,pinus,edulis
two-needle pinyon,pinus,edulis
slash pine,pinus,elliottii
honduras pine,pinus,elliottii
apache pine,pinus,engelmannii
limber pine,pinus,flexilis
spruce pine,pinus,glabra
aleppo pine,pinus,halepensis
jeffrey pine,pinus,jeffreyi
sugar pine,pinus,lambertiana
chihuahuan pine,pinus,leiophylla
great basin bristlecone pine,pinus,longaeva
chinese red pine,pinus,massoniana
merkus pine,pinus,merkusii
singleleaf pinyon,pinus,monophylla
arizona pinyon pine,pinus,monophylla
western white pine,pinus,monticola
bishop pine,pinus,muricata
austrian pine,pinus,nigra
ocote chino,pinus,oocarpa
longleaf pine,pinus,palustris
five-needle pine,pinus,parviflora
mexican weeping pine,pinus,patula
maritime pine,pinus,pinaster
italian stone pine,pinus,pinea
ponderosa pine,pinus,ponderosa
table mountain pine,pinus,pungens
four-leaf,pinus,quadrifolia
parry pinyon pine,pinus,quadrifolia
monterey pine,pinus,radiata
papershell pinyon pine,pinus,remota
red pine,pinus,resinosa
pitch pine,pinus,rigida
indian longleaf pine,pinus,roxburghii
gray,pinus,sabiniana
california foothill pine,pinus,sabiniana
pond pine,pinus,serotina
southwestern white pine,pinus,strobiformis
eastern white pine,pinus,strobus
scotch pine,pinus,sylvestris
loblolly pine,pinus,taeda
japansese black pine,pinus,thunbergii
torrey pine,pinus,torreyana
virginia pine,pinus,virginiana
washoe pine,pinus,washoensis
higuillo de hoja menuda,piper,aduncum
higuillo de limon,piper,amalago
moth pepper,piper,blattarum
marigold pepper,piper,marginatum
spanish elder,piper,swartzianum
waimea pipturus,pipturus,albidus
soga,pipturus,argenteus
stinkwood,piscidia,carthagenensis
fishpoison tree,piscidia,piscipula
corcho bobo,pisonia,albida
australasian catchbirdtree,pisonia,brunoniana
grand devils-claws,pisonia,grandis
aulu,pisonia,sandwicensis
water mampoo,pisonia,subcordata
umbrella catchbirdtree,pisonia,umbellifera
kauai catchbirdtree,pisonia,wagneriana
chinese pistache,pistacia,chinensis
monkeypod,pithecellobium,dulce
catclaw blackbead,pithecellobium,unguis-cati
hawaii poisonberry tree,pittosporum,argentifolium
kamal,pittosporum,ferrugineum
waianae range cheesewood,pittosporum,flocculosum
waialeale cheesewood,pittosporum,gayanum
koolau range cheesewood,pittosporum,glabrum
hawaii cheesewood,pittosporum,hawaiiense
kona cheesewood,pittosporum,hosmeri
kauai cheesewood,pittosporum,kauaiense
mona cheesewood,pittosporum,monae
pittosporum,pittosporum,monae
royal cheesewood,pittosporum,napaliense
taiwanese cheesewood,pittosporum,pentandrum
cheesewood,pittosporum,spp.
cream cheesewood,pittosporum,terminalioides
japanese cheesewood,pittosporum,tobira
australian cheesewood,pittosporum,undulatum
cape cheesewood,pittosporum,viridiflorum
lalahag,planchonella,obovata
mamalava,planchonella,torricellensis
water-elm,planera,aquatica
planertree,planera,aquatica
london planetree,platanus,hybrida
mexican sycamore,platanus,mexicana
american sycamore,platanus,occidentalis
oriental planetree,platanus,orientalis
california sycamore,platanus,racemosa
arizona sycamore,platanus,wrightii
oriental arborvitae,platycladus,orientalis
hawaii pilo kea,platydesma,remyi
maui pilo kea,platydesma,spathulata
chupa gallo,pleodendron,macranthum
golden hala pepe,pleomele,aurea
maui hala pepe,pleomele,auwahiensis
lanai hala pepe,pleomele,fernaldii
waianae range hala pepe,pleomele,forbesii
royal hala pepe,pleomele,halapepe
hawaii hala pepe,pleomele,hawaiiensis
nosegaytree,plumeria,alba
singapore graveyard flower,plumeria,obtusa
plumeria obtusa,plumeria,obtusa
templetree,plumeria,rubra
yucca plum pine,podocarpus,coriaceus
yew plum pine,podocarpus,macrophyllus
poitea florida,poitea,florida
violet tree,polygala,cowellii
crevajosa,polygala,penaea
bungaruau,polyscias,grandifolia
panax,polyscias,guilfoylei
geranium aralia,polyscias,guilfoylei
polyscias macgillivrayi,polyscias,macgillivrayi
bngei,polyscias,nodosa
tagitagi,polyscias,samoensis
shield aralia,polyscias,scutellaria
polyscias,polyscias,spp.
tava,pometia,pinnata
kattai,ponapea,hosinoi
ponapea ledermanniana,ponapea,ledermanniana
hardy orange,poncirus,trifoliata
kisaks,pongamia,pinnata
silver poplar,populus,alba
narrowleaf cottonwood,populus,angustifolia
balsam poplar,populus,balsamifera
black cottonwood,populus,balsamifera
eastern cottonwood,populus,deltoides
fremont cottonwood,populus,fremontii
bigtooth aspen,populus,grandidentata
swamp cottonwood,populus,heterophylla
lombardy poplar,populus,nigra
quaking aspen,populus,tremuloides
carolina poplar,populus,x canadensis
gray poplar,populus,x canescens
abiu,pouteria,caimito
elangel,pouteria,calcarea
chelangel,pouteria,calcarea
eggfruit,pouteria,campechiana
cocuyo,pouteria,dictyoneura
redmammee,pouteria,hotteana
bullytree,pouteria,multiflora
mammee sapote,pouteria,sapota
ahgao,premna,obtusifolia
premna pubescens,premna,pubescens
aloalo,premna,serratifolia
prestoea acuminata,prestoea,acuminata
hawaii pritchardia,pritchardia,affinis
maui pritchardia,pritchardia,arecina
kilauea pritchardia,pritchardia,beccariana
mt. eke pritchardia,pritchardia,forbesiana
makaleha pritchardia,pritchardia,hardyi
loulu lelo,pritchardia,hillebrandii
waianae range pritchardia,pritchardia,kaalae
lanai pritchardia,pritchardia,lanaiensis
loulu,pritchardia,lanigera
limahuli valley pritchardia,pritchardia,limahuliensis
molokai pritchardia,pritchardia,lowreyana
koolau range pritchardia,pritchardia,martii
alakai swamp pritchardia,pritchardia,minor
kamalo pritchardia,pritchardia,munroi
fan palm,pritchardia,pacifica
waioli valley pritchardia,pritchardia,perlmanii
nihoa pritchardia,pritchardia,remota
lands of papa pritchardia,pritchardia,schattaueri
pritchardia,pritchardia,spp.
stickybud pritchardia,pritchardia,viscosa
poleline pritchardia,pritchardia,waialealeana
guasimilla,prockia,crucis
jand,prosopis,cineraria
honey mesquite,prosopis,glandulosa
mesquite,prosopis,juliflora
kiawe,prosopis,pallida
screwbean mesquite,prosopis,pubescens
velvet mesquite,prosopis,velutina
allegheny plum,prunus,alleghaniensis
american plum,prunus,americana
chickasaw plum,prunus,angustifolia
apricot,prunus,armeniaca
sweet cherry,prunus,avium
carolina laurelcherry,prunus,caroliniana
cherry plum,prunus,cerasifera
sour cherry,prunus,cerasus
european plum,prunus,domestica
sweet almond,prunus,dulcis
bitter cherry,prunus,emarginata
cherry laurel,prunus,laurocerasus
mahaleb cherry,prunus,mahaleb
mexican plum,prunus,mexicana
west indian cherry,prunus,myrtifolia
canada plum,prunus,nigra
western cherry laurel,prunus,occidentalis
pin cherry,prunus,pensylvanica
peach,prunus,persica
japanese plum,prunus,salicina
black cherry,prunus,serotina
prunus serotina,prunus,serotina
japanese flowering cherry,prunus,serrulata
cherry and plum spp.,prunus,spp.
chokecherry,prunus,virginiana
yoshino flowering cherry,prunus,x yedoensis
false breadnut,pseudolmedia,spuria
florida cherry palm,pseudophoenix,sargentii
bigcone douglas-fir,pseudotsuga,macrocarpa
douglas-fir,pseudotsuga,menziesii
mountain guava,psidium,amplexicaule
strawberry guava,psidium,cattleianum
guava,psidium,guajava
psidium longipes,psidium,longipes
sintenis' guava,psidium,sintenisii
cachimbo-cumun,psychotria,berteriana
palo de cachimbo,psychotria,brachiata
browne's wild coffee,psychotria,brownei
chimei,psychotria,carolinensis
psychotria cheathamiana,psychotria,cheathamiana
psychotria domingensis,psychotria,domingensis
koolau range wild coffee,psychotria,fauriei
largeflower wild coffee,psychotria,grandiflora
cachimbo grande,psychotria,grandis
kauai wild coffee,psychotria,greenwelliae
waianae range wild coffee,psychotria,hathewayi
kopikoula,psychotria,hawaiiensis
woodland wild coffee,psychotria,hexandra
oahu wild coffee,psychotria,hexandra
milolii kopiwai,psychotria,hobdyi
matalafi,psychotria,insularum
kopiko kea,psychotria,kaduana
cachimbo de gato,psychotria,maleolens
aplohkateng,psychotria,mariana
cachimbo de maricao,psychotria,maricaensis
forest wild coffee,psychotria,mariniana
opiko,psychotria,mauiensis
floating balsamo,psychotria,nutans
hairy wild coffee,psychotria,pubescens
psychotria rhombocarpa,psychotria,rhombocarpa
psychotria rotensis,psychotria,rotensis
wild coffee,psychotria,spp.
leatherleaf wild coffee,psychotria,wawrae
olasina,psydrax,merrillii
alahee,psydrax,odorata
kauai pteralyxia,pteralyxia,kauaiensis
ridged pteralyxia,pteralyxia,macrocarpa
pterocarpus,pterocarpus,indicus
burma padauk,pterocarpus,macrocarpus
malabar kino,pterocarpus,marsupium
dragonsblood tree,pterocarpus,officinalis
chinese wingnut,pterocarya,stenoptera
ptychococcus ledermannianus,ptychococcus,ledermannianus
macarthur feather palm,ptychosperma,macarthuri
chesdbuuch,ptychosperma,palauense
pomegranate,punica,granatum
callery pear,pyrus,calleryana
common pear,pyrus,communis
chinese pear,pyrus,pyrifolia
pear spp.,pyrus,spp.
swizzlestick tree,quararibea,turbinata
sawtooth oak,quercus,acutissima
california live oak,quercus,agrifolia
white oak,quercus,alba
arizona white oak,quercus,arizonica
arkansas oak,quercus,arkansana
bastard white oak,quercus,austrina
swamp white oak,quercus,bicolor
buckley oak,quercus,buckleyi
european turkey oak,quercus,cerris
canyon live oak,quercus,chrysolepis
scarlet oak,quercus,coccinea
blue oak,quercus,douglasii
northern pin oak,quercus,ellipsoidalis
emory oak,quercus,emoryi
engelmann oak,quercus,engelmannii
southern red oak,quercus,falcata
texas live oak,quercus,fusiformis
gambel oak,quercus,gambelii
oregon white oak,quercus,garryana
sand live oak,quercus,geminata
georgia oak,quercus,georgiana
chisos oak,quercus,graciliformis
graves oak,quercus,gravesii
gray oak,quercus,grisea
darlington oak,quercus,hemisphaerica
silverleaf oak,quercus,hypoleucoides
holly oak,quercus,ilex
scrub oak,quercus,ilicifolia
shingle oak,quercus,imbricaria
bluejack oak,quercus,incana
california black oak,quercus,kelloggii
lacey oak,quercus,laceyi
turkey oak,quercus,laevis
laurel oak,quercus,laurifolia
california white oak,quercus,lobata
overcup oak,quercus,lyrata
bur oak,quercus,macrocarpa
dwarf post oak,quercus,margarettiae
blackjack oak,quercus,marilandica
swamp chestnut oak,quercus,michauxii
dwarf live oak,quercus,minima
chinkapin oak,quercus,muehlenbergii
myrtle oak,quercus,myrtifolia
water oak,quercus,nigra
mexican blue oak,quercus,oblongifolia
oglethorpe oak,quercus,oglethorpensis
cherrybark oak,quercus,pagoda
pin oak,quercus,palustris
durmast oak,quercus,petraea
willow oak,quercus,phellos
mexican white oak,quercus,polymorpha
dwarf chinkapin oak,quercus,prinoides
chestnut oak,quercus,prinus
english oak,quercus,robur
robust oak,quercus,robusta
northern red oak,quercus,rubra
netleaf oak,quercus,rugosa
shumard oak,quercus,shumardii
delta post oak,quercus,similis
durand oak,quercus,sinuata
bastard oak,quercus,sinuata
post oak,quercus,stellata
cork oak,quercus,suber
lateleaf oak,quercus,tardifolia
texas red oak,quercus,texana
sandpaper oak,quercus,vaseyana
black oak,quercus,velutina
live oak,quercus,virginiana
interior live oak,quercus,wislizeni
white indigoberry,randia,aculeata
togo vao,rapanea,myricifolia
palo amargo,rauvolfia,nitida
devils-pepper,rauvolfia,sandwicensis
poison devils-pepper,rauvolfia,vomitoria
traveler's tree,ravenala,madagascariensis
tortugo prieto,ravenia,urbanii
vi vao,reynoldsia,lanutoensis
ohe makai,reynoldsia,sandwicensis
guama,reynosia,guama
krug's darlingplum,reynosia,krugii
sloe,reynosia,uncinata
common buckthorn,rhamnus,cathartica
rheeda,rheedia,edulis
mangle,rhizophora,apiculata
rhizophora lamarckii,rhizophora,lamarckii
american mangrove,rhizophora,mangle
mangle hembra,rhizophora,mucronata
rhizophora stylosa,rhizophora,stylosa
catawba rosebay,rhododendron,catawbiense
rhodomyrtus tomentosus,rhodomyrtus,tomentosa
african sumac,rhus,lancea
prairie sumac,rhus,lanceolata
neneleau,rhus,sandwicensis
tavai,rhus,taitensis
castorbean,ricinus,communis
rinorea carolinensis,rinorea,carolinensis
new mexico locust,robinia,neomexicana
black locust,robinia,pseudoacacia
greenheart ebony,rochefortia,acanthophora
rochefortia spinosa,rochefortia,spinosa
rollinia,rollinia,deliciosa
wild sugar apple,rollinia,mucosa
cordobancillo,rondeletia,inermis
cordobancillo peludo,rondeletia,pilosa
juan tomas,rondeletia,portoricensis
puerto rico royal palm,roystonea,borinquena
roystonea elata,roystonea,elata
royal palm,roystonea,oleracea
royal palm spp.,roystonea,spp.
puerto rico palmetto,sabal,causiarum
mexican palmetto,sabal,mexicana
dwarf palmetto,sabal,minor
cabbage palmetto,sabal,palmetto
white hogwood,sagraea,umbrosa
white willow,salix,alba
peachleaf willow,salix,amygdaloides
bonpland willow,salix,bonplandiana
coastal plain willow,salix,caroliniana
elaeagnus willow,salix,elaeagnos
crack willow,salix,fragilis
salix humboldtiana,salix,humboldtiana
arroyo willow,salix,lasiolepis
black willow,salix,nigra
balsam willow,salix,pyrifolia
scouler's willow,salix,scouleriana
weeping willow,salix,sepulcralis
silky willow,salix,sericea
etkeam,samadera,indica
cheskeam,samadera,indica
raintree,samanea,saman
guayabilla,samyda,dodecandra
santol,sandoricum,koetjape
kechapi,sandoricum,koetjape
sandalwood,santalum,album
coastal sandalwood,santalum,ellipticum
forest sandalwood,santalum,freycinetianum
haleakala sandalwood,santalum,haleakalae
mountain sandalwood,santalum,paniculatum
willowleaf sandalwood,santalum,salicifolium
lonomea,sapindus,oahuense
western soapberry,sapindus,saponaria
wingleaf soapberry,sapindus,saponaria
gumtree,sapium,glandulosum
hinchahuevos,sapium,laurifolium
milktree,sapium,laurocerasus
uunu,sarcopygme,pacifica
sassafras,sassafras,albidum
amansa guapo,savia,sessiliflora
florida boxwood,schaefferia,frutescens
octopus tree,schefflera,actinophylla
schefflera,schefflera,actinophylla
yuquilla,schefflera,gleasonii
schefflera kraemeri,schefflera,kraemeri
matchwood,schefflera,morototonii
peruvian peppertree,schinus,molle
brazilian peppertree,schinus,terebinthifolius
brazilian firetree,schizolobium,parahybum
lac tree,schleichera,oleosa
schleinitzia fosbergii,schleinitzia,fosbergii
arana,schoepfia,arenaria
white beefwood,schoepfia,obovata
gulf graytwig,schoepfia,schreberi
kuat,scyphiphora,hydrophyllacea
poison tree,semecarpus,kraemeri
panew,semecarpus,kraemeri
tonget,semecarpus,venenosa
emperor's candlesticks,senna,alata
flor de san jose,senna,atomaria
argentine senna,senna,corymbosa
gaudichauds senna,senna,gaudichaudii
false sicklepod,senna,multijuga
valamuerto,senna,pendula
retama prieta,senna,polyphylla
siamese cassia,senna,siamea
casia amarilla,senna,spectabilis
senna sulfurea,senna,sulfurea
glossy shower,senna,surattensis
redwood,sequoia,sempervirens
giant sequoia,sequoiadendron,giganteum
ukall,serianthes,kanehirae
hayun lago,serianthes,nelsonii
trongkon guafi,serianthes,nelsonii
vegetable hummingbird,sesbania,grandiflora
egyptian riverhemp,sesbania,sesban
shirakiopsis indica,shirakiopsis,indica
saffron plum,sideroxylon,celastrinum
espejuelo,sideroxylon,cubense
false mastic,sideroxylon,foetidissimum
tamaulipan coma,sideroxylon,laetevirens
chittamwood,sideroxylon,lanuginosum
gum bumelia,sideroxylon,lanuginosum
buckthorn bully,sideroxylon,lycioides
breakbill,sideroxylon,obovatum
bully tree,sideroxylon,persimile
puerto rico bully,sideroxylon,portoricense
white bully,sideroxylon,salicifolium
willow bustic,sideroxylon,salicifolium
tough bully,sideroxylon,tenax
paradisetree,simarouba,glauca
simarouba,simarouba,spp.
aceitillo falso,simarouba,tulae
hoja menuda,siphoneugena,densiflora
motillo,sloanea,amygdalina
american black nightshade,solanum,americanum
solanum bahamense,solanum,bahamense
mullein nightshade,solanum,donianum
potatotree,solanum,erianthum
earleaf nightshade,solanum,mauritianum
forest nightshade,solanum,nudum
cakalaka berry,solanum,polygamum
tabacon aspero,solanum,rugosum
turkey berry,solanum,torvum
mangrove,sonneratia,alba
texas sophora,sophora,affinis
mamani,sophora,chrysophylla
mescal bean,sophora,secundiflora
silver bush,sophora,tomentosa
american mountain-ash,sorbus,americana
european mountain-ash,sorbus,aucuparia
northern mountain-ash,sorbus,decora
maras,soulamea,amara
african tuliptree,spathodea,campanulata
spiraeanthemum samoense,spiraeanthemum,samoense
spondias dulcis,spondias,dulcis
yellow mombin,spondias,mombin
titmel,spondias,pinnata
purple mombin,spondias,purpurea
cobana negra,stahlia,monosperma
ngmui,stemonurus,ammui
panama tree,sterculia,apetala
fanaio,sterculia,fanaiho
hazel sterculia,sterculia,foetida
sterculia palauensis,sterculia,palauensis
sterculia ponapensis,sterculia,ponapensis
stewartia,stewartia,koreana
silky camellia,stewartia,malacodendron
mountain camellia,stewartia,ovata
anthropophagorum,streblus,anthropophagorum
hawaii roughbush,streblus,pendulinus
japanese pagoda tree,styphnolobium,japonicum
american snowbell,styrax,americanus
bigleaf snowbell,styrax,grandifolius
palo de jazmin,styrax,portoricensis
bay cedar,suriana,maritima
honduras mahogany,swietenia,macrophylla
west indian mahogany,swietenia,mahagoni
mahogany,swietenia,spp.
queen palm,syagrus,romanzoffiana
nispero cimarron,symplocos,lanata
martinique sweetleaf,symplocos,martinicensis
aceitunilla,symplocos,micrantha
chebtui,symplocos,racemosa
ebtui,symplocos,racemosa
turpentine tree,syncarpia,glomulifera
miracle berry,synsepalum,dulcificum
japanese tree lilac,syringa,reticulata
watery roseapple,syzygium,aqueum
java plum,syzygium,cumini
sea apple,syzygium,grande
syzygium jambos,syzygium,jambos
malaysian apple,syzygium,malaccense
brush cherry,syzygium,paniculatum
nonu vao,syzygium,samarangense
fena vao,syzygium,samoense
ohia ha,syzygium,sandwicense
syzygium,syzygium,spp.
roble amarillo,tabebuia,chrysantha
primavera,tabebuia,donnell-smithii
roble cimarron,tabebuia,haemantha
white cedar,tabebuia,heterophylla
pink tabebuia,tabebuia,pallida
roble de sierra,tabebuia,rigida
pink trumpet-tree,tabebuia,rosea
roble colorado,tabebuia,schumanniana
tabernaemontana aurantiaca,tabernaemontana,aurantiaca
milkwood,tabernaemontana,citrifolia
pulu,tabernaemontana,pandacaqui
tabernaemontana rotensis,tabernaemontana,rotensis
tamarind,tamarindus,indica
manunu,tarenna,sambucina
pondcypress,taxodium,ascendens
baldcypress,taxodium,distichum
montezuma baldcypress,taxodium,mucronatum
english yew,taxus,baccata
pacific yew,taxus,brevifolia
japanese yew,taxus,cuspidata
florida yew,taxus,floridana
chestnutleaf trumpetbush,tecoma,castanifolia
yellow trumpetbush,tecoma,stans
teak,tectona,grandis
kehma,terminalia,carolinensis
ivory coast almond,terminalia,ivorensis
strand tree,terminalia,litoralis
sin,terminalia,litoralis
east indian almond,terminalia,myriocarpa
peruvian almond,terminalia,oblonga
malili,terminalia,richii
talie,terminalia,samoensis
superb terminalia,terminalia,superba
saintedwood,ternstroemia,heptasepala
palo colorado,ternstroemia,luquillensis
copey vera,ternstroemia,peduncularis
mamey de cura,ternstroemia,stahlii
el yunque colorado,ternstroemia,subsessilis
masa,tetragastris,balsamifera
flynnsohe,tetraplasandra,flynnii
koolau rangeohe,tetraplasandra,gymnocarpa
hawaii ohe,tetraplasandra,hawaiensis
ohe ohe,tetraplasandra,kavaiensis
ohe mauka,tetraplasandra,oahuensis
mt. waialeale ohe,tetraplasandra,waialealae
ohe kiko ola,tetraplasandra,waimeae
stinkingfish,tetrazygia,angustifolia
florida clover ash,tetrazygia,bicolor
puerto rico clover ash,tetrazygia,biflora
krekre,tetrazygia,elaeagnoides
cenizo,tetrazygia,urbanii
cacao,theobroma,cacao
maga,thespesia,grandiflora
portia tree,thespesia,populnea
luckynut,thevetia,peruviana
ceboruquillo,thouinia,striata
puerto rico ceboruquillo,thouinia,striata
key thatch palm,thrinax,morrisii
florida thatch palm,thrinax,radiata
northern white-cedar,thuja,occidentalis
western redcedar,thuja,plicata
brazilian glorytree,tibouchina,granulosa
american basswood,tilia,americana
white basswood,tilia,americana
carolina basswood,tilia,americana
littleleaf linden,tilia,cordata
silver linden,tilia,tomentosa
timonius albus,timonius,albus
timonius corymbosus,timonius,corymbosus
timonius mollis,timonius,mollis
timonius,timonius,spp.
timonius subauritus,timonius,subauritus
timonius timon,timonius,timon
tipa,tipuana,tipu
australian redcedar,toona,ciliata
redcedar,toona,spp.
boje,torralbasia,cuneifolia
california torreya (nutmeg),torreya,californica
florida torreya (nutmeg),torreya,taxifolia
velvetleaf soldierbush,tournefortia,argentea
cold withe,tournefortia,filiflora
chinese windmill palm,trachycarpus,fortunei
unknown dead hardwood,tree,broadleaf
unknown dead conifer,tree,evergreen
other,tree,unknown
unknown live tree,tree,unknown
magele,trema,cannabina
lamarck's trema,trema,lamarckianum
jamaican nettletree,trema,micranthum
oriental trema,trema,orientalis
chinese tallowtree,triadica,sebifera
broomstick,trichilia,hirta
gaita,trichilia,pallida
bariaco,trichilia,triacantha
trichospermum ikutai,trichospermum,ikutai
elsau,trichospermum,ledermannii
oleiulakersus,trichospermum,ledermannii
maouli,trichospermum,richii
limeberry,triphasia,trifolia
ant tree,triplaris,cumingiana
triplaris spp.,triplaris,spp.
faia,tristiropsis,obtusangula
white ramoon,trophis,racemosa
trukia carolinensis,trukia,carolinensis
eastern hemlock,tsuga,canadensis
carolina hemlock,tsuga,caroliniana
western hemlock,tsuga,heterophylla
mountain hemlock,tsuga,mertensiana
muttonwood,turpinia,occidentalis
winged elm,ulmus,alata
american elm,ulmus,americana
cedar elm,ulmus,crassifolia
japanese elm,ulmus,davidiana
chinese elm,ulmus,parvifolia
english elm,ulmus,procera
siberian elm,ulmus,pumila
slippery elm,ulmus,rubra
september elm,ulmus,serotina
rock elm,ulmus,thomasii
california-laurel,umbellularia,californica
mexican buckeye,ungnadia,speciosa
scratchbush,urera,baccifera
flameberry,urera,caracasana
ortiga,urera,chlorocarpa
hopue,urera,glabra
opuhe,urera,kaalae
farkleberry,vaccinium,arboreum
voa vanga,vangueria,madagascariensis
vavaea pauciflora,vavaea,pauciflora
manila palm,veitchia,merrillii
tungoil tree,vernicia,fordii
mu oil tree,vernicia,montana
siebold's arrowwood,viburnum,sieboldii
lilac chastetree,vitex,agnus-castus
bars,vitex,cofassus
beokel,vitex,cofassus
higuerillo,vitex,divaricata
chinese chastetree,vitex,negundo
smallflower chastetree,vitex,parviflora
simpleleaf chastetree,vitex,trifolia
wallenia lamarckiana,wallenia,lamarckiana
california fan palm,washingtonia,filifera
washington fan palm,washingtonia,robusta
weinmannia affinis,weinmannia,affinis
bastard briziletto,weinmannia,pinnata
alpine false ohelo,wikstroemia,bicornuta
forest false ohelo,wikstroemia,furcata
montane false ohelo,wikstroemia,monticola
oahu false ohelo,wikstroemia,oahuensis
hawaii false ohelo,wikstroemia,phillyreifolia
kohala false ohelo,wikstroemia,pulcherrima
variableleaf false ohelo,wikstroemia,sandwicensis
skottsbergs false ohelo,wikstroemia,skottsbergiana
false ohelo,wikstroemia,spp.
hairy false ohelo,wikstroemia,villosa
tallow wood,ximenia,americana
lalanyog,xylocarpus,granatum
leilei,xylocarpus,moluccensis
mucha-gente,xylosma,buxifolia
dense logwood,xylosma,congestum
sawtooth logwood,xylosma,crenata
hawaii brushholly,xylosma,hawaiiensis
xylosma nelsonii,xylosma,nelsonii
spiny logwood,xylosma,pachyphylla
xylosma samoensis,xylosma,samoensis
white logwood,xylosma,schaefferioides
schwaneck's logwood,xylosma,schwaneckeana
aloe yucca,yucca,aloifolia
eve's needle,yucca,faxoniana
moundlily yucca,yucca,gloriosa
bluestem yucca,yucca,guatemalensis
maricao pricklyash,zanthoxylum,bifoliolatum
prickly yellow,zanthoxylum,caribaeum
kawau,zanthoxylum,dipetalum
west indian satinwood,zanthoxylum,flavum
hawaii pricklyash,zanthoxylum,hawaiiense
kauai pricklyash,zanthoxylum,kauaense
white pricklyash,zanthoxylum,martinicense
yellow prickle,zanthoxylum,monophyllum
oahu pricklyash,zanthoxylum,oahuense
dotted pricklyash,zanthoxylum,punctatum
niaragato,zanthoxylum,spinifex
st. thomas pricklyash,zanthoxylum,thomasianum
zapoteca portoricensis,zapoteca,portoricensis
japanese zelkova,zelkova,serrata
indian jujube,ziziphus,mauritiana
cacao rojo,ziziphus,reticulata
soana,ziziphus,rignonii
taylor's jujube,ziziphus,taylorii
